id,release_date,movie,production_budget,domestic_gross,worldwide_gross
16,20-Nov-15,#Horror,1500000.00 ,0.00,0.00
17,8-Sep-15,Checkmate,1500000.00 ,0.00,0.00
18,21-Dec-37,Snow White and the Seven Dwarfs,1488000.00 ,184925486.00,184925486.00
19,1-Jan-68,Shalako,1455000.00 ,2620000.00,2620000.00
20,30-Nov-18,Werk ohne Autor,1400000.00 ,1303747.00,4331152.00
21,20-Nov-15,Mustang,1400000.00 ,845464.00,5552584.00
22,29-Apr-05,The Holy Girl,1400000.00 ,304124.00,1261792.00
23,3-Oct-14,La chambre bleue,1400000.00 ,260441.00,1945420.00
24,17-Sep-04,Incident at Loch Ness,1400000.00 ,36830.00,56073.00
25,5-Apr-13,Eddie: The Sleepwalking Cannibal,1400000.00 ,1632.00,1632.00
26,1-May-10,My Girlfriend's Boyfriend,1400000.00 ,0.00,0.00
27,31-Dec-14,Kurmanjan datka,1400000.00 ,0.00,0.00
28,31-Dec-14,House at the End of the Drive,1400000.00 ,0.00,0.00
29,6-Jul-66,Batman - The Movie,1377800.00 ,0.00,0.00
30,5-Mar-99,"Lock, Stock and Two Smoking Barrels",1350000.00 ,3897569.00,28356188.00
31,19-Aug-83,The Ballad of Gregorio Cortez,1305000.00 ,909000.00,909000.00
32,26-Jun-36,San Francisco,1300000.00 ,2868000.00,5273000.00
33,9-Oct-98,Festen,1300000.00 ,1647780.00,1647780.00
34,11-Oct-96,Trees Lounge,1300000.00 ,749741.00,749741.00
35,22-May-09,The Girlfriend Experience,1300000.00 ,695840.00,1005840.00
36,23-Mar-07,Journey from the Fall,1300000.00 ,635305.00,635305.00
37,5-May-00,The Basket,1300000.00 ,609042.00,609042.00
38,30-Jan-15,Above and Beyond,1300000.00 ,288751.00,288751.00
39,15-Mar-85,Def-Con 4,1300000.00 ,210904.00,210904.00
40,9-Dec-05,Neal n' Nikki,1300000.00 ,100358.00,329621.00
41,19-Dec-03,The Hebrew Hammer,1300000.00 ,77755.00,90213.00
42,13-Jun-14,Los insolitos peces gato,1300000.00 ,11278.00,54665.00
43,7-Apr-06,Simon,1300000.00 ,4055.00,1738663.00
44,24-May-11,Forget Me Not,1300000.00 ,0.00,13465.00
45,8-Jun-10,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000.00 ,0.00,0.00
46,26-Jun-15,The Algerian,1300000.00 ,0.00,0.00
47,21-Mar-40,Rebecca,1288000.00 ,6000000.00,6002370.00
48,30-Apr-81,Friday the 13th Part 2,1250000.00 ,21722776.00,21722776.00
49,29-Nov-45,The Lost Weekend,1250000.00 ,11000000.00,11000000.00
50,31-Aug-84,C.H.U.D.,1250000.00 ,4700000.00,4700000.00
51,17-Oct-14,Dear White People,1250000.00 ,4404154.00,5403771.00
52,19-Apr-13,Filly Brown,1250000.00 ,2850357.00,2940411.00
53,21-Jan-53,Niagara,1250000.00 ,2500000.00,2500000.00
54,31-Dec-16,Bodom,1250000.00 ,0.00,726460.00
55,28-Oct-41,How Green Was My Valley,1250000.00 ,0.00,0.00
56,13-Jan-15,Da Sweet Blood of Jesus,1250000.00 ,0.00,0.00
57,29-Oct-04,Saw,1200000.00 ,55968727.00,103880027.00
58,4-Aug-89,"Sex, Lies, and Videotape",1200000.00 ,24741667.00,36741667.00
59,15-Feb-02,Super Troopers,1200000.00 ,18492362.00,23046142.00
60,22-Feb-02,Monsoon Wedding,1200000.00 ,13876974.00,27025600.00
61,10-Nov-00,You Can Count on Me,1200000.00 ,9180275.00,10827356.00
62,3-Jul-51,Strangers on a Train,1200000.00 ,7000000.00,7000000.00
63,3-Oct-55,The Trouble with Harry,1200000.00 ,7000000.00,7000000.00
64,29-Dec-67,"Il buono, il brutto, il cattivo",1200000.00 ,6100000.00,6100000.00
65,18-Sep-51,The Day the Earth Stood Still,1200000.00 ,3700000.00,3700000.00
66,19-Apr-13,Home Run,1200000.00 ,2859955.00,2859955.00
67,23-Oct-92,Reservoir Dogs,1200000.00 ,2832029.00,2832029.00
68,7-Jul-00,But I'm a Cheerleader,1200000.00 ,2205627.00,2509344.00
69,23-Dec-56,The Wrong Man,1200000.00 ,2000000.00,2000000.00
70,26-Sep-75,The Rocky Horror Picture Show,1200000.00 ,1414845.00,1615976.00
71,1-Jan-76,The Blue Bird,1200000.00 ,887000.00,887000.00
72,13-Apr-12,Blue Like Jazz,1200000.00 ,595018.00,595018.00
73,28-Aug-15,Que Horas Ela Volta?,1200000.00 ,376976.00,3249041.00
74,19-Nov-82,Q,1200000.00 ,255000.00,255000.00
75,21-Mar-03,Down & Out with the Dolls,1200000.00 ,58936.00,58936.00
76,1-Jun-12,"Pink Ribbons, Inc.",1200000.00 ,26608.00,26608.00
77,6-Feb-18,Blood Feast,1200000.00 ,8708.00,8708.00
78,11-Feb-11,Certifiably Jonathan,1200000.00 ,7826.00,7826.00
79,18-Sep-15,La navaja de Don Juan,1200000.00 ,4254.00,4254.00
80,31-Dec-08,Extreme Movie,1200000.00 ,0.00,81338.00
81,20-Oct-36,The Charge of the Light Brigade,1200000.00 ,0.00,0.00
82,18-Jun-04,Grand Theft Parsons,1200000.00 ,0.00,0.00
83,28-Aug-12,Below Zero,1200000.00 ,0.00,0.00
84,7-Sep-12,Crowsnest,1200000.00 ,0.00,0.00
85,14-Sep-12,Airborne,1200000.00 ,0.00,0.00
86,9-Sep-14,Cotton Comes to Harlem,1200000.00 ,0.00,0.00
87,3-Feb-15,Bleeding Hearts,1200000.00 ,0.00,0.00
88,31-Dec-13,The Wicked Within,1200000.00 ,0.00,0.00
89,31-Dec-17,The Islands,1200000.00 ,0.00,0.00
90,21-Mar-14,Godâs Not Dead,1150000.00 ,60755732.00,63777092.00
91,7-Oct-05,Waiting...,1125000.00 ,16124543.00,18673274.00
92,12-May-06,Dead Man's Shoes,1125000.00 ,6408.00,414736.00
93,1-Feb-80,The Fog,1100000.00 ,21445318.00,21445820.00
94,25-Dec-05,Wolf Creek,1100000.00 ,16186348.00,29005064.00
95,11-Feb-05,Ong-Bak,1100000.00 ,4563167.00,24062965.00
96,23-Mar-12,Serbuan maut,1100000.00 ,4105123.00,9297407.00
97,26-Sep-86,Down by Law,1100000.00 ,1436000.00,1436000.00
98,4-Sep-87,The Offspring,1100000.00 ,1355728.00,1355728.00
99,22-Feb-02,Sex with Strangers,1100000.00 ,247740.00,247740.00
100,18-May-12,Beyond the Black Rainbow,1100000.00 ,56491.00,56491.00
1,14-May-03,Dracula: Pages from a Virgin's Diary,1100000.00 ,39659.00,81371.00
2,21-Nov-14,The Sleepwalker,1100000.00 ,2636.00,2636.00
3,7-Mar-17,Departure,1100000.00 ,0.00,27561.00
4,7-Apr-09,Faith Like Potatoes,1100000.00 ,0.00,0.00
5,23-Mar-10,Lake Mungo,1100000.00 ,0.00,0.00
6,7-Apr-15,Silent Running,1100000.00 ,0.00,0.00
7,31-Dec-10,The Dead Undead,1100000.00 ,0.00,0.00
8,31-Dec-13,The Vatican Exorcisms,1100000.00 ,0.00,0.00
9,11-Dec-09,Rocket Singh: Salesman of the Year,1070000.00 ,164649.00,5348767.00
10,23-Jan-43,Casablanca,1039000.00 ,10462500.00,10496855.00
11,21-Nov-76,Rocky,1000000.00 ,117235147.00,225000000.00
12,6-Jan-12,The Devil Inside,1000000.00 ,53262945.00,101759490.00
13,7-Oct-63,Tom Jones,1000000.00 ,37600000.00,37600000.00
14,17-Apr-15,Unfriended,1000000.00 ,32789645.00,64364198.00
15,8-Feb-76,Taxi Driver,1000000.00 ,28262574.00,28316211.00
16,24-May-06,An Inconvenient Truth,1000000.00 ,24146161.00,53365925.00
17,23-Aug-13,You're Next,1000000.00 ,18494006.00,26887177.00
18,25-May-12,Chernobyl Diaries,1000000.00 ,18119640.00,42411721.00
19,10-Apr-81,The Howling,1000000.00 ,17985000.00,17985000.00
20,8-May-63,Dr. No,1000000.00 ,16067035.00,59567035.00
21,18-Sep-87,Hellraiser,1000000.00 ,14564000.00,14575148.00
22,11-Mar-16,"Hello, My Name is Doris",1000000.00 ,14444999.00,14662703.00
23,16-Sep-05,Cry Wolf,1000000.00 ,10047674.00,15943081.00
24,18-Aug-00,Godzilla 2000,1000000.00 ,10037390.00,10037390.00
25,29-Dec-10,Blue Valentine,1000000.00 ,9737892.00,16566240.00
26,20-Jan-06,Transamerica,1000000.00 ,9015303.00,16553163.00
27,1-Jan-70,Beyond the Valley of the Dolls,1000000.00 ,9000000.00,9000000.00
28,15-Nov-56,Love Me Tender,1000000.00 ,9000000.00,9000000.00
29,20-Jul-18,Unfriended: Dark Web,1000000.00 ,8866745.00,16434588.00
30,14-Dec-49,Sands of Iwo Jima,1000000.00 ,7800000.00,7800000.00
31,25-Sep-15,The Green Inferno,1000000.00 ,7192291.00,12931420.00
32,3-Feb-17,I Am Not Your Negro,1000000.00 ,7123919.00,9617402.00
33,19-Oct-12,The Sessions,1000000.00 ,6002451.00,11495204.00
34,4-Apr-08,Shine a Light,1000000.00 ,5505267.00,16173879.00
35,23-Mar-12,October Baby,1000000.00 ,5355847.00,5391992.00
36,12-Sep-14,The Skeleton Twins,1000000.00 ,5284309.00,5797192.00
37,14-Jun-13,20 Feet From Stardom,1000000.00 ,4946250.00,5892466.00
38,12-Jun-09,"Food, Inc.",1000000.00 ,4417674.00,4731944.00
39,28-Jul-17,An Inconvenient Sequel,1000000.00 ,3496795.00,5839322.00
40,21-Aug-98,Next Stop Wonderland,1000000.00 ,3395581.00,3465703.00
41,6-Jun-14,Obvious Child,1000000.00 ,3122616.00,3324070.00
42,21-Oct-11,Martha Marcy May Marlene,1000000.00 ,2981038.00,5438911.00
43,3-Aug-05,Junebug,1000000.00 ,2678010.00,3553253.00
44,1-Aug-08,Frozen River,1000000.00 ,2511476.00,6030129.00
45,21-Nov-01,Sidewalks of New York,1000000.00 ,2402459.00,3575308.00
46,24-Apr-98,Two Girls and a Guy,1000000.00 ,2057193.00,2315026.00
47,29-Sep-00,The Broken Hearts Club: A Romantic Comedy,1000000.00 ,1744858.00,2022442.00
48,28-Jun-06,Who Killed the Electric Car?,1000000.00 ,1678874.00,1849392.00
49,18-Sep-09,The Secrets of Jonathan Sperry,1000000.00 ,1355079.00,1355079.00
50,17-Jul-96,Walking and Talking,1000000.00 ,1287480.00,1615787.00
51,19-Sep-03,Bubba Ho-Tep,1000000.00 ,1239183.00,1492895.00
52,7-Dec-01,No Man's Land,1000000.00 ,1067481.00,2684207.00
53,9-Oct-98,Slam,1000000.00 ,1009819.00,1087521.00
54,6-Oct-17,Visages villages,1000000.00 ,952432.00,4015686.00
55,6-Apr-01,Brigham City,1000000.00 ,852206.00,852206.00
56,18-Aug-17,Patti Cake$,1000000.00 ,800148.00,1471090.00
57,1-Dec-00,Panic,1000000.00 ,779137.00,1425707.00
58,9-May-14,Palo Alto,1000000.00 ,767732.00,1156309.00
59,8-Sep-00,Fiza,1000000.00 ,623791.00,1179462.00
60,3-Feb-10,Ajami,1000000.00 ,621859.00,2721096.00
61,23-Oct-98,Orgazmo,1000000.00 ,582024.00,627287.00
62,29-Jul-11,The Future,1000000.00 ,568662.00,1239174.00
63,14-Feb-03,All the Real Girls,1000000.00 ,549666.00,703020.00
64,24-Oct-14,23 Blast,1000000.00 ,549185.00,549185.00
65,20-Jun-97,Dream With The Fishes,1000000.00 ,542909.00,542909.00
66,19-Jul-13,The Act of Killing,1000000.00 ,486919.00,1227316.00
67,2-May-03,Blue Car,1000000.00 ,464126.00,475367.00
68,19-Oct-07,Wristcutters: A Love Story,1000000.00 ,446165.00,473769.00
69,5-May-00,Luminarias,1000000.00 ,428535.00,428535.00
70,18-Jul-14,I Origins,1000000.00 ,336472.00,852399.00
71,28-Nov-14,Antarctica: A Year on Ice,1000000.00 ,288757.00,288757.00
72,22-Aug-03,The Battle of Shaker Heights,1000000.00 ,280351.00,839145.00
73,18-Jan-08,Taxi to the Dark Side,1000000.00 ,274661.00,304472.00
74,8-Apr-16,The Invitation,1000000.00 ,231738.00,354836.00
75,24-Sep-04,Guiana 1838,1000000.00 ,227241.00,227241.00
76,30-Dec-02,Love Liza,1000000.00 ,213137.00,213137.00
77,7-Jul-06,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1000000.00 ,144601.00,215559.00
78,22-Aug-01,Lisa Picard is Famous,1000000.00 ,113433.00,113433.00
79,31-Jul-15,Beyond the Brick: A LEGO Brickumentary,1000000.00 ,101531.00,101531.00
80,30-Oct-09,The House of the Devil,1000000.00 ,101215.00,102812.00
81,1-Jun-12,Hardflip,1000000.00 ,96734.00,96734.00
82,11-Mar-16,Creative Control,1000000.00 ,63014.00,63014.00
83,16-Sep-05,Chocolate: Deep Dark Secrets,1000000.00 ,49000.00,1549000.00
84,1-Jul-11,The Perfect Host,1000000.00 ,48764.00,51587.00
85,25-Sep-98,The Last Big Thing,1000000.00 ,22434.00,22434.00
86,7-Aug-98,Safe Men,1000000.00 ,21210.00,21210.00
87,31-Aug-01,Speedway Junky,1000000.00 ,17127.00,17127.00
88,13-Feb-15,Hits,1000000.00 ,15156.00,15156.00
89,22-Sep-00,The Specials,1000000.00 ,12996.00,12996.00
90,3-Sep-10,16 to Life,1000000.00 ,11574.00,11574.00
91,17-Jan-07,Alone with Her,1000000.00 ,10787.00,844377.00
92,17-Oct-14,Camp X-Ray,1000000.00 ,9837.00,101053.00
93,21-Nov-08,Special,1000000.00 ,7202.00,26822.00
94,10-Apr-15,The Sisterhood of Night,1000000.00 ,6870.00,6870.00
95,19-Mar-99,Sparkler,1000000.00 ,5494.00,5494.00
96,18-Mar-05,The Helixâ¦Loaded,1000000.00 ,3700.00,3700.00
97,15-May-15,Childless,1000000.00 ,1036.00,1036.00
98,21-Apr-06,In Her Line of Fire,1000000.00 ,884.00,884.00
99,13-Dec-02,The Jimmy Show,1000000.00 ,703.00,703.00
100,31-Dec-13,Heli,1000000.00 ,0.00,552614.00
1,31-Dec-15,Karachi se Lahore,1000000.00 ,0.00,17721.00
2,31-Dec-06,Loving Annabelle,1000000.00 ,0.00,5382.00
3,11-Dec-15,American Hero,1000000.00 ,0.00,26.00
4,1-Dec-09,Frat Party,1000000.00 ,0.00,0.00
5,15-Sep-06,Jimmy and Judy,1000000.00 ,0.00,0.00
6,24-Oct-03,The Party's Over,1000000.00 ,0.00,0.00
7,17-Jul-09,The Poker House,1000000.00 ,0.00,0.00
8,23-Sep-05,Proud,1000000.00 ,0.00,0.00
9,31-Dec-08,Steppin: The Movie,1000000.00 ,0.00,0.00
10,29-Jan-10,Zombies of Mass Destruction,1000000.00 ,0.00,0.00
11,20-Mar-12,Snow White: A Deadly Summer,1000000.00 ,0.00,0.00
12,9-Oct-12,Truth or Die,1000000.00 ,0.00,0.00
13,14-May-13,Black Rock,1000000.00 ,0.00,0.00
14,7-Jan-14,Hidden Away,1000000.00 ,0.00,0.00
15,4-Oct-13,My Last Day Without You,1000000.00 ,0.00,0.00
16,8-Oct-13,Zombie Hunter,1000000.00 ,0.00,0.00
17,31-Dec-14,Doc Holliday's Revenge,1000000.00 ,0.00,0.00
18,24-Jun-14,A Fine Step,1000000.00 ,0.00,0.00
19,10-Feb-15,Fear Clinic,1000000.00 ,0.00,0.00
20,10-Mar-15,The Pet,1000000.00 ,0.00,0.00
21,31-Dec-14,Bang Bang Baby,1000000.00 ,0.00,0.00
22,8-Apr-16,Hush,1000000.00 ,0.00,0.00
23,1-Mar-16,1982,1000000.00 ,0.00,0.00
24,27-Oct-15,The Horror Network,1000000.00 ,0.00,0.00
25,31-Dec-16,Chemical Cut,1000000.00 ,0.00,0.00
26,22-Dec-15,Por amor en el caserio,1000000.00 ,0.00,0.00
27,1-Jun-07,And Then Came Love,989000.00 ,8158.00,8158.00
28,14-Apr-06,Hard Candy,950000.00 ,1024640.00,8267066.00
29,27-Sep-02,Charly,950000.00 ,814666.00,814666.00
30,10-Jan-14,Banshee Chapter,950000.00 ,0.00,78122.00
31,31-Dec-12,Trance,950000.00 ,0.00,0.00
32,12-Aug-14,Jesse,950000.00 ,0.00,0.00
33,3-Mar-15,Ask Me Anything,950000.00 ,0.00,0.00
34,13-Apr-12,L!fe Happens,930000.00 ,30905.00,30905.00
35,12-May-17,Lowriders,916000.00 ,6179955.00,6188421.00
36,21-Nov-14,Food Chains,913000.00 ,0.00,176.00
37,28-Jul-54,On the Waterfront,910000.00 ,9600000.00,9600000.00
38,12-Jul-13,Fruitvale Station,900000.00 ,16098998.00,17549645.00
39,1-Apr-16,Meet the Blacks,900000.00 ,9097072.00,9097072.00
40,25-Jan-08,"4 luni, 3 saptamani si 2 zile",900000.00 ,1196321.00,11993156.00
41,26-Aug-11,Circumstance,900000.00 ,454121.00,958978.00
42,25-Aug-06,The Quiet,900000.00 ,381420.00,381420.00
43,27-Apr-12,The Giant Mechanical Man,900000.00 ,7396.00,7396.00
44,5-Apr-13,The Brass Teapot,900000.00 ,6997.00,413733.00
45,31-Dec-14,40 Weeks,900000.00 ,0.00,0.00
46,5-May-15,Le bonheur d'Elza,900000.00 ,0.00,0.00
47,13-Aug-42,Bambi,858000.00 ,102797000.00,268000000.00
48,31-Aug-12,"For a Good Time, Call",850000.00 ,1251749.00,1386088.00
49,30-Jan-04,Latter Days,850000.00 ,833118.00,865708.00
50,21-Mar-08,The Hammer,850000.00 ,442638.00,442638.00
51,28-Aug-15,Windsor Drive,850000.00 ,3256.00,3256.00
52,31-Dec-12,Snitch,850000.00 ,0.00,0.00
53,31-Dec-08,Harrison Montgomery,850000.00 ,0.00,0.00
54,3-Aug-12,Celeste and Jesse Forever,840000.00 ,3103407.00,3787689.00
55,25-Oct-02,Time Changer,825000.00 ,1500711.00,1500711.00
56,11-Aug-09,London to Brighton,825000.00 ,0.00,610776.00
57,31-Dec-09,Crying With Laughter,820000.00 ,0.00,16909.00
58,1-Jan-71,Billy Jack,800000.00 ,98000000.00,98000000.00
59,30-Dec-11,Jodaeiye Nader az Simin,800000.00 ,7098492.00,24426169.00
60,10-May-96,Welcome to the Dollhouse,800000.00 ,4198137.00,5034794.00
61,28-Mar-03,Raising Victor Vargas,800000.00 ,2073984.00,2900578.00
62,1-Oct-93,Ruby in Paradise,800000.00 ,1001437.00,1001437.00
63,9-Aug-02,Pandora's Box,800000.00 ,881950.00,881950.00
64,18-Jul-07,Cama adentro,800000.00 ,200433.00,200433.00
65,10-Mar-00,Deterrence,800000.00 ,144583.00,371647.00
66,7-May-04,The Mudge Boy,800000.00 ,62544.00,62544.00
67,11-Apr-03,The Young Unknowns,800000.00 ,58163.00,58163.00
68,19-Jun-09,DÃ¸d snÃ¸,800000.00 ,46742.00,2194020.00
69,19-Sep-14,Not Cool,800000.00 ,35688.00,35688.00
70,3-Feb-12,Kill List,800000.00 ,29063.00,462206.00
71,9-Jan-15,Vessel,800000.00 ,0.00,0.00
72,6-Aug-04,Saints and Soldiers,780000.00 ,1310470.00,1310470.00
73,11-Aug-73,American Graffiti,777000.00 ,115000000.00,140000000.00
74,8-Sep-06,Iraq for Sale: The War Profiteers,775000.00 ,0.00,0.00
75,9-Sep-11,Kevin Hart: Laugh at My Pain,750000.00 ,7706436.00,7712436.00
76,13-Apr-07,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000.00 ,5520368.00,5520368.00
77,8-Jun-12,Safety Not Guaranteed,750000.00 ,4010957.00,4422318.00
78,3-Feb-12,The Innkeepers,750000.00 ,78396.00,1011535.00
79,29-Aug-14,Il conformista,750000.00 ,59656.00,89609.00
80,15-Nov-02,Interview with the Assassin,750000.00 ,47329.00,47329.00
81,1-Jul-05,Undead,750000.00 ,41196.00,229250.00
82,23-Jan-09,Donkey Punch,750000.00 ,19367.00,814801.00
83,11-Oct-13,All the Boys Love Mandy Lane,750000.00 ,0.00,1960521.00
84,31-Dec-14,Destiny,750000.00 ,0.00,450.00
85,7-Apr-09,Bled,750000.00 ,0.00,0.00
86,5-Jan-16,Adulterers,750000.00 ,0.00,0.00
87,25-Jun-68,La mariÃ©e Ã©tait en noir,747000.00 ,44566.00,44566.00
88,24-Jul-52,High Noon,730000.00 ,8000000.00,8000000.00
89,14-Oct-94,Hoop Dreams,700000.00 ,7768371.00,11768371.00
90,24-Jun-05,Rize,700000.00 ,3278611.00,4857731.00
91,11-Aug-06,Half Nelson,700000.00 ,2697938.00,4911725.00
92,7-Sep-01,L.I.E.,700000.00 ,1140965.00,1140965.00
93,4-Aug-17,Columbus,700000.00 ,1017107.00,1110511.00
94,8-Oct-99,Naturally Native,700000.00 ,10508.00,10508.00
95,26-Jan-10,B-Girl,700000.00 ,0.00,1160.00
96,13-Mar-15,Walter,700000.00 ,0.00,0.00
97,7-Apr-33,King Kong,672000.00 ,10000000.00,10000650.00
98,10-Apr-53,House of Wax,658000.00 ,23800000.00,23800000.00
99,19-Jun-98,Hav Plenty,650000.00 ,2301777.00,2301777.00
100,11-Oct-13,Escape from Tomorrow,650000.00 ,171962.00,171962.00
1,14-Dec-18,That Way Madness Lies,650000.00 ,1447.00,1447.00
2,31-Dec-12,After,650000.00 ,0.00,0.00
3,31-Dec-14,The Hadza: Last of the First,650000.00 ,0.00,0.00
4,31-Dec-09,Starsuckers,640000.00 ,0.00,14812.00
5,31-Dec-13,Treachery,625000.00 ,0.00,0.00
6,6-Sep-35,Top Hat,609000.00 ,1782000.00,3202000.00
7,14-Jul-99,The Blair Witch Project,600000.00 ,140539099.00,248300000.00
8,26-Mar-70,Woodstock,600000.00 ,34505110.00,34505110.00
9,10-Aug-77,The Kentucky Fried Movie,600000.00 ,15000000.00,20000000.00
10,10-May-67,Per qualche dollaro in piÃ¹,600000.00 ,4300000.00,4300000.00
11,31-Oct-00,Mercy Streets,600000.00 ,173599.00,173599.00
12,2-May-14,Water & Power,600000.00 ,42557.00,42557.00
13,19-Oct-07,Arnolds Park,600000.00 ,23616.00,23616.00
14,2-Jul-99,Broken Vessels,600000.00 ,15030.00,85343.00
15,22-May-15,Drunk Wedding,600000.00 ,3301.00,3301.00
16,4-Mar-16,They Will Have to Kill Us First,600000.00 ,0.00,7943.00
17,23-Aug-02,Crop Circles: Quest for Truth,600000.00 ,0.00,0.00
18,8-Aug-14,The Maid's Room,600000.00 ,0.00,0.00
19,31-Dec-14,Light from the Darkroom,600000.00 ,0.00,0.00
20,24-Feb-15,Irreplaceable,600000.00 ,0.00,0.00
21,11-Aug-64,A Hard Day's Night,560000.00 ,1537860.00,1626784.00
22,29-Jul-11,The Harvest/La Cosecha,560000.00 ,3709.00,3709.00
23,31-Dec-15,Julija in alfa Romeo,560000.00 ,0.00,8462.00
24,26-Dec-31,Mata Hari,558000.00 ,900000.00,900000.00
25,9-May-80,Friday the 13th,550000.00 ,39754601.00,59754601.00
26,27-Apr-84,Love Letters,550000.00 ,5269990.00,5269990.00
27,12-Sep-14,Faith Connections,550000.00 ,9111.00,9111.00
28,6-Mar-12,High Road,546173.00 ,0.00,0.00
29,26-Sep-08,Fireproof,500000.00 ,33456317.00,33473297.00
30,15-Nov-74,Benji,500000.00 ,31559560.00,31559560.00
31,6-Aug-04,Open Water,500000.00 ,30500882.00,55518641.00
32,1-Jan-77,Kingdom of the Spiders,500000.00 ,17000000.00,17000000.00
33,13-May-05,Mad Hot Ballroom,500000.00 ,8117961.00,9387581.00
34,3-Oct-03,The Station Agent,500000.00 ,5801558.00,9470209.00
35,22-Jan-10,To Save a Life,500000.00 ,3777210.00,3824868.00
36,16-Jun-06,Wordplay,500000.00 ,3121270.00,3177636.00
37,22-Oct-99,Beyond the Mat,500000.00 ,2047570.00,2047570.00
38,1-Feb-02,The Singles Ward,500000.00 ,1250798.00,1250798.00
39,8-Jul-11,Sholem Aleichem: Laughing in the Darkness,500000.00 ,1131261.00,1131261.00
40,30-Jan-04,Osama,500000.00 ,1127331.00,1971479.00
41,9-Jun-00,Groove,500000.00 ,1115313.00,1167524.00
42,31-Jan-03,The R.M.,500000.00 ,1111615.00,1111615.00
43,30-Jul-99,Twin Falls Idaho,500000.00 ,985341.00,1027228.00
44,20-Aug-04,Mean Creek,500000.00 ,603951.00,1348750.00
45,23-Aug-13,Drinking Buddies,500000.00 ,343706.00,407100.00
46,13-Feb-98,Hurricane Streets,500000.00 ,334041.00,367582.00
47,12-Jul-02,Never Again,500000.00 ,307631.00,308793.00
48,19-Nov-56,Shichinin no samurai,500000.00 ,271736.00,271736.00
49,29-Aug-03,Civil Brand,500000.00 ,254293.00,254293.00
50,29-Oct-10,Monsters,500000.00 ,237301.00,5639730.00
51,24-Mar-06,Lonesome Jim,500000.00 ,154187.00,602789.00
52,17-Apr-13,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000.00 ,152449.00,152449.00
53,28-Sep-12,The Other Dream Team,500000.00 ,134109.00,314444.00
54,11-Dec-15,O Menino e o Mundo,500000.00 ,129479.00,280967.00
55,1-Apr-11,Rubber,500000.00 ,100370.00,680914.00
56,1-Jan-91,Johnny Suede,500000.00 ,55000.00,55000.00
57,5-Oct-07,Finishing the Game,500000.00 ,52850.00,53201.00
58,18-Apr-08,Kiss the Bride,500000.00 ,32033.00,32033.00
59,11-Jul-03,The Journey,500000.00 ,19800.00,19800.00
60,23-Apr-09,Home,500000.00 ,15433.00,44793168.00
61,10-Jan-03,The Slaughter Rule,500000.00 ,13134.00,13134.00
62,14-May-10,The Living Wake,500000.00 ,12232.00,12232.00
63,27-Feb-09,Scott Walker: 30 Century Man,500000.00 ,6840.00,77121.00
64,21-Oct-05,The Californians,500000.00 ,4134.00,4134.00
65,10-Sep-14,Born to Fly: Elizabeth Streb vs. Gravity,500000.00 ,1822.00,1822.00
66,28-Jun-13,Detention of the Dead,500000.00 ,1778.00,1778.00
67,11-May-18,Higher Power,500000.00 ,528.00,528.00
68,31-Dec-06,Feng kuang de shi tou,500000.00 ,0.00,3000000.00
69,8-Jan-13,Now is Good,500000.00 ,0.00,2141436.00
70,31-Dec-06,Griffin & Phoenix,500000.00 ,0.00,1355967.00
71,2-Nov-01,Everything Put Together,500000.00 ,0.00,7890.00
72,31-Dec-10,Drones,500000.00 ,0.00,0.00
73,3-Apr-12,Enter Nowhere,500000.00 ,0.00,0.00
74,17-Jul-12,Girls Gone Dead,500000.00 ,0.00,0.00
75,31-Dec-05,Insomnia Manica,500000.00 ,0.00,0.00
76,31-Dec-14,America Is Still The Place,500000.00 ,0.00,0.00
77,24-Jul-15,The Outrageous Sophie Tucker,500000.00 ,0.00,0.00
78,10-Mar-15,Subconscious,500000.00 ,0.00,0.00
79,14-Apr-15,Roadside,500000.00 ,0.00,0.00
80,31-Dec-14,Diamond Ruff,500000.00 ,0.00,0.00
81,10-Feb-15,Love in the Time of Monsters,500000.00 ,0.00,0.00
82,31-Dec-12,El rey de Najayo,500000.00 ,0.00,0.00
83,31-Dec-15,Fight to the Finish,500000.00 ,0.00,0.00
84,31-Dec-13,Bucky and the Squirrels,500000.00 ,0.00,0.00
85,31-Dec-90,Going Under,500000.00 ,0.00,0.00
86,23-Jun-15,Crossroads,500000.00 ,0.00,0.00
87,11-Aug-15,Alleluia! The Devil's Carnival,500000.00 ,0.00,0.00
88,1-Dec-15,Brooklyn Bizarre,500000.00 ,0.00,0.00
89,31-Dec-14,The Sound and the Shadow,500000.00 ,0.00,0.00
90,31-Dec-15,Rodeo Girl,500000.00 ,0.00,0.00
91,10-Nov-15,The Little Ponderosa Zoo,500000.00 ,0.00,0.00
92,31-Dec-84,The Toxic Avenger,475000.00 ,0.00,0.00
93,25-Sep-09,Paranormal Activity,450000.00 ,107918810.00,194183034.00
94,1-Jan-91,Straight out of Brooklyn,450000.00 ,2712293.00,2712293.00
95,31-Mar-06,Brick,450000.00 ,2075743.00,4243996.00
