release_date,movie,production_budget,worldwide_gross,worldwide_profit,worldwide_ROI,Year
2013-10-04,Parkland,10000000.0,1616353.0,-8383647.0,-83.83646999999999,2013
2010-12-25,L'illusionniste,17000000.0,8609949.0,-8390051.0,-49.35324117647058,2010
2014-05-16,The Immigrant,16000000.0,7585011.0,-8414989.0,-52.59368125,2014
2012-10-05,The Paperboy,12500000.0,4027663.0,-8472337.0,-67.77869600000001,2012
2010-04-16,The Perfect Game,12500000.0,3931367.0,-8568633.0,-68.549064,2010
2016-02-05,Misconduct,11000000.0,2352511.0,-8647489.0,-78.61353636363636,2016
2011-06-21,You Got Served: Beat The World,10000000.0,1230542.0,-8769458.0,-87.69458,2011
2010-01-22,La fille du RER,9000000.0,208163.0,-8791837.0,-97.68707777777777,2010
2017-06-30,The House,40000000.0,31192425.0,-8807575.0,-22.0189375,2017
2010-02-05,Red Riding: The Year of Our Lord 1974,9000000.0,148826.0,-8851174.0,-98.34637777777779,2010
2015-11-25,Victor Frankenstein,40000000.0,31124367.0,-8875633.0,-22.1890825,2015
2011-02-26,Ultramarines,8900000.0,0.0,-8900000.0,-100.0,2011
2010-04-02,Leaves of Grass,9000000.0,85527.0,-8914473.0,-99.0497,2010
2013-09-27,Metallica Through the Never,18000000.0,9082906.0,-8917094.0,-49.53941111111111,2013
2014-03-21,50 to 1,10000000.0,1069454.0,-8930546.0,-89.30546,2014
2011-02-25,Drive Angry,50000000.0,41042583.0,-8957417.0,-17.914834,2011
2012-06-15,Rock of Ages,70000000.0,61031932.0,-8968068.0,-12.811525714285715,2012
2015-01-20,Veronika Decides to Die,9000000.0,2243.0,-8997757.0,-99.97507777777777,2015
2015-05-08,Skin Trade,9000000.0,1242.0,-8998758.0,-99.9862,2015
2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000.0,0.0,-9000000.0,-100.0,2013
2017-11-17,"Roman J. Israel, Esq.",22000000.0,12967012.0,-9032988.0,-41.059036363636366,2017
2018-03-09,The Hurricane Heist,40000000.0,30963684.0,-9036316.0,-22.59079,2018
2011-04-15,The Conspirator,25000000.0,15907411.0,-9092589.0,-36.370356,2011
2019-04-12,Hellboy,50000000.0,40725492.0,-9274508.0,-18.549015999999998,2019
2010-12-31,Arthur and the War of Two Worlds,45500000.0,36180824.0,-9319176.0,-20.481705494505494,2010
2010-06-18,The Killer Inside Me,13000000.0,3617277.0,-9382723.0,-72.1747923076923,2010
2016-11-18,Bleed for This,16000000.0,6603926.0,-9396074.0,-58.725462500000006,2016
2013-06-28,Redemption,23000000.0,13593473.0,-9406527.0,-40.89794347826087,2013
2014-09-26,Plastic,10000000.0,575371.0,-9424629.0,-94.24629,2014
2010-04-30,Gunless,9900000.0,458054.0,-9441946.0,-95.37319191919192,2010
2016-03-11,The Young Messiah,16800000.0,7313697.0,-9486303.0,-56.46608928571428,2016
2013-12-31,Re-Kill,9500000.0,0.0,-9500000.0,-100.0,2013
2015-03-10,Jungle Shuffle,10000000.0,360898.0,-9639102.0,-96.39102000000001,2015
2010-10-29,Welcome to the Rileys,10000000.0,355919.0,-9644081.0,-96.44081,2010
2016-03-04,Whiskey Tango Foxtrot,35000000.0,25350747.0,-9649253.0,-27.569294285714285,2016
2010-08-06,Flipped,14000000.0,4289993.0,-9710007.0,-69.35719285714286,2010
2016-06-10,Genius,17000000.0,7265283.0,-9734717.0,-57.26304117647059,2016
2012-06-01,High School,10000000.0,248133.0,-9751867.0,-97.51867,2012
2014-12-26,Barbecue,10000000.0,247565.0,-9752435.0,-97.52435,2014
2016-11-11,Billy Lynnâs Long Halftime Walk,40000000.0,30230402.0,-9769598.0,-24.423995,2016
2014-11-07,Elsa & Fred,10000000.0,197901.0,-9802099.0,-98.02099,2014
2013-05-03,"Cinco de Mayo, La Batalla",10000000.0,173472.0,-9826528.0,-98.26528,2013
2015-07-10,Strangerland,10000000.0,161097.0,-9838903.0,-98.38903,2015
2016-09-09,Kicks,10000000.0,150191.0,-9849809.0,-98.49809,2016
2010-02-19,Blood Done Sign My Name,10000000.0,109383.0,-9890617.0,-98.90617,2010
2010-02-19,The Good Guy,10000000.0,106460.0,-9893540.0,-98.9354,2010
2015-03-13,Hross i oss,10000000.0,11894.0,-9988106.0,-99.88106,2015
2012-04-13,Detention,10000000.0,0.0,-10000000.0,-100.0,2012
2014-02-07,Nurse 3D,10000000.0,0.0,-10000000.0,-100.0,2014
2015-05-19,Into the Grizzly Maze,10000000.0,0.0,-10000000.0,-100.0,2015
2017-10-27,Thank You for Your Service,20000000.0,9985316.0,-10014684.0,-50.07342,2017
2015-12-31,San cheng ji,12000000.0,1950194.0,-10049806.0,-83.74838333333334,2015
2011-12-31,Tu Xia Chuan Qi,12000000.0,1828400.0,-10171600.0,-84.76333333333334,2011
2013-11-27,Black Nativity,17500000.0,7285135.0,-10214865.0,-58.37065714285714,2013
2010-12-17,Casino Jack,12500000.0,2272186.0,-10227814.0,-81.822512,2010
2016-11-25,Miss Sloane,18000000.0,7719630.0,-10280370.0,-57.11316666666667,2016
2015-12-11,In the Heart of the Sea,100000000.0,89693309.0,-10306691.0,-10.306690999999999,2015
2011-01-28,Biutiful,35000000.0,24687524.0,-10312476.0,-29.46421714285714,2011
2016-03-18,Midnight Special,18000000.0,7680250.0,-10319750.0,-57.331944444444446,2016
2013-12-06,The Last Days on Mars,10600000.0,261364.0,-10338636.0,-97.53430188679245,2013
2013-03-08,Dead Man Down,30000000.0,19599974.0,-10400026.0,-34.66675333333333,2013
2010-02-10,Triangle,12000000.0,1594955.0,-10405045.0,-86.70870833333333,2010
2011-10-14,The Thing,38000000.0,27573078.0,-10426922.0,-27.43926842105263,2011
2016-06-03,Popstar: Never Stop Never Stopping,20000000.0,9537120.0,-10462880.0,-52.314400000000006,2016
2011-08-26,Brighton Rock,11000000.0,229653.0,-10770347.0,-97.91224545454546,2011
2012-04-20,Darling Companion,12000000.0,1200346.0,-10799654.0,-89.99711666666667,2012
2011-03-11,Kill the Irishman,12000000.0,1188194.0,-10811806.0,-90.09838333333333,2011
2019-12-31,Eli,11000000.0,0.0,-11000000.0,-100.0,2019
2014-01-10,The Legend of Hercules,70000000.0,58953319.0,-11046681.0,-15.780972857142858,2014
2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000.0,3925769.0,-11074231.0,-73.82820666666666,2015
2014-12-31,A Most Violent Year,20000000.0,8846875.0,-11153125.0,-55.765625,2014
2016-02-05,Pride and Prejudice and Zombies,28000000.0,16638300.0,-11361700.0,-40.5775,2016
2012-05-04,A Little Bit of Heaven,12500000.0,1100287.0,-11399713.0,-91.197704,2012
2011-03-04,Take Me Home Tonight,19000000.0,7576604.0,-11423396.0,-60.12313684210526,2011
2010-06-04,Ondine,12000000.0,557545.0,-11442455.0,-95.35379166666667,2010
2016-09-09,The Disappointments Room,15000000.0,3503761.0,-11496239.0,-76.64159333333333,2016
2015-05-29,Aloha,37000000.0,25387091.0,-11612909.0,-31.386240540540538,2015
2015-10-23,Rock the Kasbah,15000000.0,3386153.0,-11613847.0,-77.42564666666667,2015
2011-10-28,Anonymous,27500000.0,15815509.0,-11684491.0,-42.48905818181819,2011
2010-09-03,San qiang pai an jing qi,12000000.0,310946.0,-11689054.0,-97.40878333333333,2010
2012-10-26,Chasing Mavericks,20000000.0,8300821.0,-11699179.0,-58.495895,2012
2011-08-19,5 Days of War,12000000.0,87793.0,-11912207.0,-99.26839166666667,2011
2018-02-23,Annihilation,55000000.0,43070915.0,-11929085.0,-21.689245454545457,2018
2018-10-12,Beautiful Boy,25000000.0,13031424.0,-11968576.0,-47.874304,2018
2015-11-11,10 Days in a Madhouse,12000000.0,14616.0,-11985384.0,-99.87819999999999,2015
2014-10-03,Drive Hard,12000000.0,0.0,-12000000.0,-100.0,2014
2013-10-19,Supesu Batorushippu Yamato,12000000.0,0.0,-12000000.0,-100.0,2013
2015-10-30,Dancin' It's On,12000000.0,0.0,-12000000.0,-100.0,2015
2010-06-25,Les herbes folles,14000000.0,1903952.0,-12096048.0,-86.40034285714286,2010
2012-09-21,Trouble with the Curve,60000000.0,47818913.0,-12181087.0,-20.301811666666666,2012
2013-12-20,Dhoom 3,24000000.0,11723620.0,-12276380.0,-51.15158333333333,2013
2011-12-23,In The Land of Blood and Honey,13000000.0,509193.0,-12490807.0,-96.08313076923078,2011
2017-04-14,The Lost City of Z,30000000.0,17121823.0,-12878177.0,-42.92725666666667,2017
2018-10-26,Suspiria,20000000.0,7034615.0,-12965385.0,-64.826925,2018
2010-02-05,San suk si gin,15000000.0,2013340.0,-12986660.0,-86.57773333333333,2010
2013-04-16,Un monstre Ã Paris,40000000.0,27000381.0,-12999619.0,-32.4990475,2013
2019-12-31,Rogue City,13000000.0,0.0,-13000000.0,-100.0,2019
2012-03-30,Womb,13000000.0,0.0,-13000000.0,-100.0,2012
2015-06-26,Escobar: Paradise Lost,17000000.0,3917679.0,-13082321.0,-76.9548294117647,2015
2011-07-29,The Devil's Double,19100000.0,5965646.0,-13134354.0,-68.76625130890052,2011
2011-04-01,The Last Godfather,13400000.0,164247.0,-13235753.0,-98.77427611940298,2011
2012-09-28,Won't Back Down,19000000.0,5745503.0,-13254497.0,-69.76051052631578,2012
2015-07-10,Baahubali: The Beginning,40000000.0,26736665.0,-13263335.0,-33.1583375,2015
2017-02-03,The Comedian,15000000.0,1658706.0,-13341294.0,-88.94196,2017
2011-09-30,Margaret,14000000.0,623292.0,-13376708.0,-95.54791428571428,2011
2017-10-20,Only the Brave,38000000.0,24555177.0,-13444823.0,-35.38111315789474,2017
2017-02-03,The Space Between Us,30000000.0,16481405.0,-13518595.0,-45.06198333333333,2017
2017-12-22,Downsizing,68000000.0,54462971.0,-13537029.0,-19.907395588235293,2017
2013-08-23,The Frozen Ground,19200000.0,5617460.0,-13582540.0,-70.74239583333333,2013
2015-06-05,Freedom,14500000.0,872757.0,-13627243.0,-93.98098620689656,2015
2019-01-25,Serenity,25000000.0,11367029.0,-13632971.0,-54.531884,2019
2011-09-16,Straw Dogs,25000000.0,11253821.0,-13746179.0,-54.984716,2011
2012-11-09,Dangerous Liaisons,24200000.0,10447579.0,-13752421.0,-56.82818595041322,2012
2010-03-19,Repo Men,32000000.0,18195238.0,-13804762.0,-43.13988125,2010
2011-11-04,The Son of No One,15000000.0,1148578.0,-13851422.0,-92.34281333333332,2011
2018-06-01,Action Point,19000000.0,5103675.0,-13896325.0,-73.13855263157895,2018
2011-04-29,Dylan Dog: Dead of Night,20000000.0,6093725.0,-13906275.0,-69.531375,2011
2013-12-31,Zulu,16000000.0,1844228.0,-14155772.0,-88.47357500000001,2013
2018-11-21,Robin Hood,99000000.0,84747441.0,-14252559.0,-14.396524242424242,2018
2014-10-01,"Men, Women and Children",16000000.0,1685403.0,-14314597.0,-89.46623124999999,2014
2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,-14471269.0,-96.47512666666667,2013
2010-09-24,Enter the Void,16000000.0,1467278.0,-14532722.0,-90.82951249999999,2010
2016-09-16,Snowden,50000000.0,35380918.0,-14619082.0,-29.238164,2016
2018-12-14,Mortal Engines,100000000.0,85287417.0,-14712583.0,-14.712583000000002,2018
2012-02-03,Big Miracle,40000000.0,25268680.0,-14731320.0,-36.828300000000006,2012
2017-02-17,In Dubious Battle,15000000.0,214182.0,-14785818.0,-98.57212,2017
2013-09-06,Winnie Mandela,15000000.0,61847.0,-14938153.0,-99.58768666666667,2013
2016-08-26,Hands of Stone,20000000.0,5031975.0,-14968025.0,-74.840125,2016
2015-09-01,Broken Horses,15000000.0,3471.0,-14996529.0,-99.97686,2015
2013-07-02,The Lone Ranger,275000000.0,260002115.0,-14997885.0,-5.453776363636364,2013
2019-08-14,Blinded by the Light,15000000.0,0.0,-15000000.0,-100.0,2019
2010-01-22,Extraordinary Measures,31000000.0,15826984.0,-15173016.0,-48.9452129032258,2010
2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,-15181377.0,-97.94436774193548,2010
2017-12-08,Just Getting Started,22000000.0,6756412.0,-15243588.0,-69.28903636363636,2017
2010-12-31,Belka i Strelka. Zvezdnye sobaki,25000000.0,9445081.0,-15554919.0,-62.219676,2010
2017-12-31,Matilda,25000000.0,9370285.0,-15629715.0,-62.51886,2017
2013-03-22,On the Road,25000000.0,9313302.0,-15686698.0,-62.746792,2013
2012-11-02,Vamps,16000000.0,94812.0,-15905188.0,-99.407425,2012
2011-05-06,The Beaver,21000000.0,5046038.0,-15953962.0,-75.97124761904762,2011
2019-03-15,Captive State,25000000.0,8993300.0,-16006700.0,-64.0268,2019
2015-11-13,By the Sea,20000000.0,3727746.0,-16272254.0,-81.36126999999999,2015
2010-10-15,Carlos,18000000.0,1619153.0,-16380847.0,-91.00470555555556,2010
2014-03-28,Sabotage,35000000.0,18376443.0,-16623557.0,-47.49587714285714,2014
2011-10-04,La vÃ©ritable histoire du Chat BottÃ©,25000000.0,8208594.0,-16791406.0,-67.16562400000001,2011
2013-03-01,Phantom,18000000.0,1199510.0,-16800490.0,-93.33605555555555,2013
2012-11-21,Red Dawn,65000000.0,48164150.0,-16835850.0,-25.90130769230769,2012
2011-12-13,George Balanchine\'s The Nutcracker,19000000.0,2119994.0,-16880006.0,-88.84213684210526,2011
2012-12-31,AstÃ©rix et ObÃ©lix: Au service de Sa MajestÃ©,77600000.0,60680125.0,-16919875.0,-21.803962628865982,2012
2019-07-12,Crawl,17000000.0,0.0,-17000000.0,-100.0,2019
2012-09-14,Stolen,35000000.0,17967746.0,-17032254.0,-48.663582857142856,2012
2017-11-03,LBJ,20000000.0,2507181.0,-17492819.0,-87.464095,2017
2016-04-15,I Am Wrath,18000000.0,309608.0,-17690392.0,-98.27995555555556,2016
2015-11-13,My All-American,20000000.0,2246000.0,-17754000.0,-88.77000000000001,2015
2014-11-14,Wolves,18000000.0,94953.0,-17905047.0,-99.47248333333333,2014
2010-10-08,Stone,22000000.0,4065020.0,-17934980.0,-81.52263636363635,2010
2016-02-19,Forsaken,18000000.0,0.0,-18000000.0,-100.0,2016
2014-08-22,The Prince,18000000.0,0.0,-18000000.0,-100.0,2014
2017-09-01,Tulip Fever,25000000.0,6792768.0,-18207232.0,-72.828928,2017
2015-05-29,Survivor,20000000.0,1703281.0,-18296719.0,-91.483595,2015
2012-08-29,The Oogieloves in the BIG Balloon Adventure,20000000.0,1065907.0,-18934093.0,-94.67046500000001,2012
2016-03-08,Out of the Inferno,19000000.0,0.0,-19000000.0,-100.0,2016
2010-12-03,All Good Things,20000000.0,873617.0,-19126383.0,-95.631915,2010
2012-03-09,A Thousand Words,40000000.0,20790486.0,-19209514.0,-48.023785000000004,2012
2010-08-06,Middle Men,20000000.0,754301.0,-19245699.0,-96.22849500000001,2010
2015-10-30,Our Brand is Crisis,28000000.0,8594558.0,-19405442.0,-69.30515,2015
2016-11-18,The History of Love,20000000.0,476624.0,-19523376.0,-97.61688,2016
2011-07-08,Ironclad,25000000.0,5297411.0,-19702589.0,-78.810356,2011
2010-12-10,The Tempest,20000000.0,277943.0,-19722057.0,-98.610285,2010
2019-05-10,The Professor and the Madman,25000000.0,5227233.0,-19772767.0,-79.09106799999999,2019
2018-12-13,Bird Box,19800000.0,0.0,-19800000.0,-100.0,2018
2013-10-18,The Fifth Estate,26000000.0,6154172.0,-19845828.0,-76.33010769230769,2013
2018-08-31,Kin,30000000.0,10096821.0,-19903179.0,-66.34393,2018
2017-12-31,The Thousand Miles,20000000.0,0.0,-20000000.0,-100.0,2017
2016-07-22,Fight Valley,20000000.0,0.0,-20000000.0,-100.0,2016
2014-08-29,Dwegons and Leprechauns,20000000.0,0.0,-20000000.0,-100.0,2014
2019-05-03,UglyDolls,45000000.0,24644664.0,-20355336.0,-45.23408,2019
2017-02-24,Bitter Harvest,21000000.0,606162.0,-20393838.0,-97.11351428571429,2017
2016-01-29,The Finest Hours,70000000.0,49252761.0,-20747239.0,-29.638912857142856,2016
2019-02-01,Velvet Buzzsaw,21000000.0,0.0,-21000000.0,-100.0,2019
2011-01-14,Barney's Version,30000000.0,8845575.0,-21154425.0,-70.51475,2011
2017-09-22,Stronger,30000000.0,8786752.0,-21213248.0,-70.71082666666668,2017
2016-01-29,Jane Got a Gun,25000000.0,3771345.0,-21228655.0,-84.91462,2016
2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3645957.0,-21354043.0,-85.416172,2018
2015-03-20,The Gunman,40000000.0,18594227.0,-21405773.0,-53.5144325,2015
2011-10-07,Xinhai geming,30000000.0,8593154.0,-21406846.0,-71.35615333333334,2011
2015-03-06,Unfinished Business,35000000.0,13214051.0,-21785949.0,-62.245568571428564,2015
2016-12-23,Silence,46500000.0,23726626.0,-22773374.0,-48.97499784946236,2016
2016-11-23,Rules Donât Apply,26700000.0,3871448.0,-22828552.0,-85.50019475655431,2016
2014-03-21,Blood Ties,26000000.0,2923959.0,-23076041.0,-88.75400384615385,2014
2016-04-22,A Hologram for the King,35000000.0,11846010.0,-23153990.0,-66.15425714285715,2016
2013-12-25,47 Ronin,175000000.0,151716815.0,-23283185.0,-13.304677142857143,2013
2011-10-28,The Rum Diary,45000000.0,21544732.0,-23455268.0,-52.122817777777776,2011
2013-03-15,Upside Down,50000000.0,26387039.0,-23612961.0,-47.225922,2013
2013-08-16,Paranoia,40000000.0,16340767.0,-23659233.0,-59.1480825,2013
2017-02-24,Collide,29200000.0,5466698.0,-23733302.0,-81.27843150684932,2017
2017-08-25,Birth of the Dragon,31000000.0,7220490.0,-23779510.0,-76.70809677419355,2017
2011-04-08,Your Highness,50000000.0,26121638.0,-23878362.0,-47.756724,2011
2014-08-22,Sin City: A Dame to Kill For,65000000.0,40650842.0,-24349158.0,-37.46024307692308,2014
2010-06-30,Love Ranch,25000000.0,146149.0,-24853851.0,-99.415404,2010
2018-09-21,The Sisters Brothers,38000000.0,13143056.0,-24856944.0,-65.41301052631579,2018
2015-04-24,Yi ge ren de wu lin,25000000.0,129115.0,-24870885.0,-99.48354,2015
2015-03-10,Red Sky,25000000.0,91116.0,-24908884.0,-99.635536,2015
2016-03-08,Savva. Serdtse voyna,30000000.0,5015080.0,-24984920.0,-83.28306666666667,2016
2014-01-10,The Adventurer: The Curse of the Midas Box,25000000.0,0.0,-25000000.0,-100.0,2014
2019-12-31,Reagan,25000000.0,0.0,-25000000.0,-100.0,2019
2015-01-30,Wild Card,30000000.0,4315789.0,-25684211.0,-85.61403666666666,2015
2015-03-17,Accidental Love,26000000.0,135436.0,-25864564.0,-99.47909230769231,2015
2015-04-24,The Face of an Angel,26000000.0,0.0,-26000000.0,-100.0,2015
2011-09-23,Machine Gun Preacher,30000000.0,3721988.0,-26278012.0,-87.59337333333333,2011
2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000.0,15451663.0,-26548337.0,-63.210326190476195,2015
2011-08-19,Conan the Barbarian,90000000.0,63356133.0,-26643867.0,-29.60429666666667,2011
2016-06-24,Free State of Jones,50000000.0,23237252.0,-26762748.0,-53.525496,2016
2016-07-13,The Infiltrator,47500000.0,20718104.0,-26781896.0,-56.38293894736842,2016
2019-09-30,Unhinged,29000000.0,0.0,-29000000.0,-100.0,2019
2018-02-02,Bilal: A New Breed of Hero,30000000.0,648599.0,-29351401.0,-97.83800333333333,2018
2019-06-14,Shaft,30000000.0,600000.0,-29400000.0,-98.0,2019
2015-01-23,Mortdecai,60000000.0,30396134.0,-29603866.0,-49.339776666666666,2015
2013-12-31,Space Pirate Captain Harlock,30000000.0,310985.0,-29689015.0,-98.96338333333333,2013
2015-06-05,United Passions,30000000.0,168832.0,-29831168.0,-99.43722666666666,2015
2010-05-28,Micmacs,42000000.0,11756922.0,-30243078.0,-72.00732857142857,2010
2014-02-14,Winterâs Tale,60000000.0,29575033.0,-30424967.0,-50.70827833333333,2014
2019-01-25,The Kid Who Would Be King,59000000.0,28348446.0,-30651554.0,-51.951786440677964,2019
2010-05-28,Agora,70000000.0,38992292.0,-31007708.0,-44.296725714285714,2010
2014-02-06,The Interview,44000000.0,12342632.0,-31657368.0,-71.94856363636364,2014
2011-05-06,There Be Dragons,36000000.0,4020990.0,-31979010.0,-88.83058333333334,2011
2018-12-21,Welcome to Marwen,45000000.0,12874922.0,-32125078.0,-71.38906222222222,2018
2013-02-01,Bullet to the Head,55000000.0,22597969.0,-32402031.0,-58.91278363636364,2013
2015-07-31,The Young and Prodigious T.S. Spivet,33000000.0,357687.0,-32642313.0,-98.9161,2015
2015-10-30,Freaks of Nature,33000000.0,70958.0,-32929042.0,-99.78497575757575,2015
2011-10-14,The Big Year,41000000.0,7684524.0,-33315476.0,-81.25725853658537,2011
2016-09-30,Deepwater Horizon,156000000.0,122603824.0,-33396176.0,-21.40780512820513,2016
2010-12-03,The Warrior's Way,42000000.0,8514325.0,-33485675.0,-79.72779761904762,2010
2011-10-14,Trespass,35000000.0,786532.0,-34213468.0,-97.75276571428572,2011
2017-04-14,Queen of the Desert,36000000.0,1578543.0,-34421457.0,-95.61515833333334,2017
2015-10-02,Shanghai,50000000.0,15505922.0,-34494078.0,-68.988156,2015
2015-03-13,The Lovers,35000000.0,53899.0,-34946101.0,-99.84600285714286,2015
2017-05-12,King Arthur: Legend of the Sword,175000000.0,139630336.0,-35369664.0,-20.21123657142857,2017
2019-06-21,Kursk,40000000.0,4212799.0,-35787201.0,-89.4680025,2019
2017-02-24,Rock Dog,60000000.0,24148488.0,-35851512.0,-59.75252,2017
2010-06-18,Jonah Hex,47000000.0,11022696.0,-35977304.0,-76.54745531914894,2010
2010-08-13,Scott Pilgrim vs. The World,85000000.0,48056764.0,-36943236.0,-43.4626305882353,2010
2016-11-11,USS Indianapolis: Men of Courage,40000000.0,1663785.0,-38336215.0,-95.8405375,2016
2014-12-31,Dragon Nest Warriors' Dawn,40000000.0,734423.0,-39265577.0,-98.1639425,2014
2018-12-31,The Crow,40000000.0,0.0,-40000000.0,-100.0,2018
2019-09-13,The Goldfinch,40000000.0,0.0,-40000000.0,-100.0,2019
2019-12-31,Down Under Cover,40000000.0,0.0,-40000000.0,-100.0,2019
2015-04-17,Child 44,50000000.0,8004221.0,-41995779.0,-83.991558,2015
2016-12-25,Live by Night,65000000.0,21774432.0,-43225568.0,-66.50087384615384,2016
2012-12-31,Foodfight!,45000000.0,73706.0,-44926294.0,-99.83620888888889,2012
2013-11-01,Mr. Nobody,46500000.0,22254.0,-46477746.0,-99.95214193548388,2013
2019-09-20,Ad Astra,49800000.0,0.0,-49800000.0,-100.0,2019
2014-05-09,Legends of Oz: Dorothyâs Return,70000000.0,20107933.0,-49892067.0,-71.27438142857143,2014
2019-11-08,Arctic Dogs,50000000.0,0.0,-50000000.0,-100.0,2019
2019-11-22,The Rhythm Section,50000000.0,0.0,-50000000.0,-100.0,2019
2015-01-16,Blackhat,70000000.0,19665004.0,-50334996.0,-71.90713714285715,2015
2013-07-19,R.I.P.D.,130000000.0,79076678.0,-50923322.0,-39.171786153846156,2013
2019-11-08,Midway,59500000.0,0.0,-59500000.0,-100.0,2019
2015-12-11,The Ridiculous 6,60000000.0,0.0,-60000000.0,-100.0,2015
2017-01-13,Monster Trucks,125000000.0,61642798.0,-63357202.0,-50.6857616,2017
2018-10-26,Air Strike,65000000.0,516279.0,-64483721.0,-99.20572461538461,2018
2010-11-24,The Nutcracker in 3D,90000000.0,20466016.0,-69533984.0,-77.25998222222222,2010
2010-12-17,How Do You Know?,120000000.0,49628177.0,-70371823.0,-58.643185833333334,2010
2019-12-31,355,75000000.0,0.0,-75000000.0,-100.0,2019
2019-08-30,PLAYMOBIL,75000000.0,0.0,-75000000.0,-100.0,2019
2019-01-22,Renegades,77500000.0,1521672.0,-75978328.0,-98.03655225806452,2019
2017-04-21,The Promise,90000000.0,10551417.0,-79448583.0,-88.27620333333334,2017
2017-12-13,Bright,90000000.0,0.0,-90000000.0,-100.0,2017
2019-12-31,Army of the Dead,90000000.0,0.0,-90000000.0,-100.0,2019
2019-06-14,Men in Black: International,110000000.0,3100000.0,-106900000.0,-97.18181818181819,2019
2011-03-11,Mars Needs Moms,150000000.0,39549758.0,-110450242.0,-73.63349466666666,2011
2019-06-07,Dark Phoenix,350000000.0,149762350.0,-200237650.0,-57.21075714285714,2019
